2297,1038,0,6.082762718200684
1985,711,0,12.727922439575195
2050,788,0,13.266499519348145
2512,1266,0,14.352700233459473
2361,1111,0,14.899664878845215
2538,1283,0,15.81138801574707
1996,725,0,16.093477249145508
1855,580,0,17.57839584350586
2158,906,0,18.439088821411133
1979,695,0,18.601076126098633
1629,357,0,19.0
2344,1085,0,19.10497283935547
1823,550,0,19.824228286743164
2272,1021,0,19.84943389892578
2182,924,0,20.2237491607666
1370,83,0,20.56696319580078
1839,566,0,21.587032318115234
2191,938,0,21.63330841064453
2397,1152,0,22.158519744873047
2051,789,0,22.649503707885742
2477,1235,0,23.021728515625
1610,334,0,23.452077865600586
1562,272,0,23.494680404663086
2599,1362,0,24.20743751525879
2080,829,0,25.495098114013672
2271,1020,0,25.51470184326172
1694,417,0,25.961509704589844
2367,1120,0,25.961509704589844
2333,1076,0,26.191600799560547
2240,982,0,26.4007568359375
2570,1335,0,26.96293830871582
1588,312,0,27.110883712768555
2168,927,0,27.513633728027344
2515,1271,0,27.58622932434082
2172,916,0,28.1069393157959
2317,1081,0,28.54820442199707
2237,997,0,28.670541763305664
1912,627,0,28.72281265258789
1808,529,0,28.740215301513672
2589,1339,0,29.086078643798828
2473,1232,0,29.916549682617188
2472,1238,0,30.479501724243164
2540,1288,0,30.561412811279297
2337,1080,0,30.692018508911133
2183,936,0,31.35283088684082
2561,1321,0,31.416555404663086
2064,810,0,31.464265823364258
1842,569,0,31.575305938720703
2318,1063,0,31.968734741210938
2550,1309,0,31.984371185302734
2457,1209,0,32.06243896484375
1408,114,0,32.15586853027344
2291,1056,0,32.924156188964844
2460,1217,0,32.98484420776367
2360,1109,0,33.18132019042969
1540,251,0,33.3316650390625
2084,828,0,33.406585693359375
1668,387,0,33.660064697265625
2467,1227,0,33.689762115478516
2567,1316,0,34.058773040771484
2351,1098,0,34.14674377441406
2342,1082,0,34.2636833190918
2322,1067,0,34.35112762451172
2587,1338,0,34.39476776123047
1382,96,0,34.597686767578125
2027,762,0,34.68429183959961
1511,219,0,34.75629425048828
