882,273,0,6.633249759674072
885,280,0,7.071067810058594
841,232,0,9.380831718444824
659,69,0,10.0
742,147,0,10.099504470825195
715,119,0,10.344079971313477
711,116,0,11.313708305358887
779,178,0,12.806248664855957
867,258,0,13.45362377166748
910,314,0,16.031219482421875
909,313,0,16.093477249145508
803,190,0,16.34013557434082
667,80,0,17.52141571044922
722,125,0,17.804492950439453
625,44,0,17.916473388671875
834,225,0,18.357559204101562
837,231,0,20.59126091003418
708,112,0,20.688159942626953
887,281,0,20.688159942626953
869,260,0,21.307275772094727
805,193,0,22.0
831,226,0,22.956480026245117
827,218,0,23.76972770690918
960,357,0,24.454038619995117
642,55,0,24.779024124145508
682,93,0,25.219039916992188
752,160,0,26.72077751159668
945,339,0,26.870058059692383
737,145,0,27.221315383911133
697,99,0,27.53179931640625
675,90,0,27.67670440673828
647,61,0,28.670541763305664
739,144,0,28.965496063232422
939,330,0,29.171903610229492
619,40,0,29.223278045654297
666,78,0,29.631065368652344
821,213,0,30.495901107788086
893,285,0,30.983867645263672
968,367,0,31.606962203979492
703,106,0,31.70173454284668
705,113,0,32.38827133178711
695,103,0,34.058773040771484
818,211,0,34.13209533691406
686,98,0,34.467376708984375
933,324,0,35.18522262573242
636,53,0,35.2136344909668
815,202,0,35.34119415283203
605,29,0,36.04164123535156
916,317,0,36.932369232177734
716,123,0,37.22901916503906
616,36,0,37.322914123535156
602,22,0,37.37646484375
712,121,0,37.496665954589844
760,164,0,37.82855987548828
843,238,0,38.340579986572266
732,141,0,39.635841369628906
746,151,0,39.8873405456543
759,165,0,39.94997024536133
699,104,0,40.4474983215332
833,228,0,40.49691390991211
720,126,0,41.024383544921875
788,183,0,41.09744644165039
632,52,0,41.1096076965332
694,101,0,41.231056213378906
807,197,0,41.25530242919922
859,254,0,41.89271926879883
826,216,0,42.20189666748047
704,111,0,43.39354705810547
609,32,0,43.95452117919922
646,63,0,44.1927604675293
624,45,0,44.226688385009766
754,163,0,44.732540130615234
876,270,0,45.18849563598633
633,51,0,45.76024627685547
845,240,0,47.434165954589844
628,48,0,47.8121337890625
839,233,0,48.14561080932617
661,73,0,48.29078674316406
877,272,0,49.81967544555664
725,130,0,50.72474670410156
600,17,0,50.774009704589844
830,222,0,51.49757385253906
611,33,0,51.50728225708008
854,251,0,51.88448715209961
743,148,0,52.04805374145508
670,83,0,52.36410903930664
983,376,0,52.57375717163086
777,176,0,52.60227966308594
892,226,0,52.63079071044922
721,127,0,52.933921813964844
618,39,0,53.1789436340332
744,150,0,53.5537109375
850,247,0,53.637672424316406
677,92,0,54.0462760925293
750,161,0,54.451812744140625
702,110,0,54.6534538269043
638,58,0,55.29014205932617
604,23,0,55.865909576416016
668,86,0,55.95533752441406
669,82,0,56.38262176513672
680,94,0,56.54201889038086
597,12,0,56.58621597290039
747,156,0,56.621551513671875
915,316,0,57.27128601074219
984,378,0,57.541290283203125
816,206,0,58.55766296386719
710,117,0,58.63446044921875
848,241,0,58.74521255493164
696,100,0,59.53990173339844
741,149,0,60.704200744628906
652,67,0,60.983604431152344
853,277,0,61.46543884277344
774,174,0,61.63602828979492
656,70,0,62.01612854003906
949,345,0,62.33778762817383
434,80,0,62.57794952392578
814,203,0,63.039669036865234
706,115,0,63.269264221191406
852,256,0,63.65532302856445
672,88,0,63.733821868896484
610,35,0,63.86705017089844
717,124,0,64.0546646118164
864,279,0,64.20280456542969
894,294,0,64.40496826171875
817,207,0,64.42049407958984
606,34,0,64.62971496582031
937,329,0,64.68384552001953
612,31,0,64.94612884521484
824,215,0,65.55913543701172
596,11,0,65.9317855834961
462,69,0,66.00757598876953
963,361,0,66.36264038085938
734,143,0,66.87301635742188
884,280,0,66.94773864746094
627,46,0,67.04476165771484
