1888,877,0,10.770329475402832
1785,781,0,10.816654205322266
1905,895,0,11.575837135314941
2156,1136,0,12.0
1973,946,0,12.041594505310059
2155,1135,0,12.649110794067383
2399,1408,0,14.456831932067871
2296,1295,0,14.560219764709473
2373,1366,0,15.066518783569336
2323,1317,0,15.264337539672852
1369,336,0,15.65247631072998
1388,357,0,15.779733657836914
1682,684,0,16.0
1721,734,0,16.0
1885,869,0,16.0623779296875
1852,884,0,16.18641471862793
1577,558,0,16.431676864624023
1389,358,0,16.792856216430664
2154,1134,0,16.792856216430664
2314,1309,0,16.822603225708008
1329,304,0,16.911535263061523
1489,460,0,17.17556381225586
1788,786,0,17.233688354492188
2330,1326,0,17.972200393676758
2071,1041,0,18.16590118408203
1362,331,0,18.275667190551758
2290,1292,0,18.41195297241211
2153,1133,0,19.05255889892578
2321,1318,0,19.078784942626953
1933,912,0,19.570384979248047
1949,938,0,19.570384979248047
1955,957,0,19.79899024963379
1476,448,0,19.92485809326172
1862,862,0,19.974985122680664
2157,1137,0,20.371549606323242
1763,754,0,20.615528106689453
2388,1385,0,20.639766693115234
1909,896,0,20.736440658569336
2066,1038,0,21.118711471557617
2101,1084,0,21.3775577545166
2001,1000,0,21.563858032226562
1869,860,0,21.610183715820312
2339,1342,0,21.771541595458984
2191,1168,0,21.863210678100586
1916,894,0,22.226110458374023
2159,1140,0,22.69361114501953
2141,1116,0,22.89104652404785
1195,172,0,22.934690475463867
1780,796,0,23.108440399169922
1969,942,0,23.173259735107422
1932,917,0,23.30236053466797
1633,610,0,23.323806762695312
2331,1334,0,23.34523582458496
1952,935,0,23.53720474243164
1997,991,0,23.64318084716797
1632,609,0,23.76972770690918
1196,173,0,24.22808265686035
2142,1141,0,24.24871063232422
2306,1302,0,24.433584213256836
2158,1138,0,24.617067337036133
1853,849,0,24.73863410949707
2100,1083,0,24.879711151123047
1318,297,0,25.139610290527344
1568,559,0,25.139610290527344
1164,142,0,25.357444763183594
1986,960,0,25.475479125976562
1330,309,0,25.534290313720703
2193,1188,0,25.612497329711914
2214,1197,0,25.612497329711914
1764,790,0,25.63201141357422
1339,320,0,25.84569549560547
1787,785,0,25.884357452392578
2123,1091,0,26.172504425048828
1936,932,0,26.28687858581543
1650,642,0,26.324893951416016
1624,606,0,26.4007568359375
1714,724,0,26.551836013793945
2459,1469,0,26.60826873779297
1655,632,0,26.70206069946289
2176,1151,0,26.832815170288086
2128,1101,0,26.870058059692383
2089,1058,0,26.925823211669922
2316,1325,0,26.925823211669922
2095,1057,0,27.166154861450195
2216,1201,0,27.20294189453125
1125,104,0,27.23967742919922
1900,900,0,27.386127471923828
2249,1233,0,27.40437889099121
1311,288,0,27.440845489501953
1104,92,0,27.513633728027344
1706,701,0,27.513633728027344
2337,1343,0,27.568098068237305
1524,526,0,27.604347229003906
2177,1175,0,27.622453689575195
1995,979,0,27.874719619750977
1978,948,0,28.089143753051758
2105,1096,0,28.12472152709961
1522,497,0,28.284271240234375
2144,1125,0,28.740215301513672
1433,395,0,28.913663864135742
2122,1088,0,28.965496063232422
1784,784,0,29.223278045654297
1130,106,0,29.30870246887207
2200,1207,0,29.42787742614746
2213,1195,0,29.46183967590332
2320,1315,0,29.563491821289062
1823,823,0,29.681644439697266
1341,337,0,29.698484420776367
1310,287,0,29.832868576049805
2190,1180,0,29.832868576049805
2324,1319,0,29.883106231689453
1664,637,0,29.916549682617188
1781,779,0,29.94995880126953
1947,939,0,30.0
1281,270,0,30.033315658569336
1511,501,0,30.099834442138672
2106,1097,0,30.099834442138672
1928,915,0,30.149627685546875
1637,619,0,30.182777404785156
1954,956,0,30.282007217407227
1856,864,0,30.29851531982422
2426,1436,0,30.29851531982422
1820,821,0,30.34798240661621
2272,1266,0,30.364452362060547
2396,1400,0,30.397367477416992
1987,961,0,30.512292861938477
1263,250,0,30.5941162109375
1641,624,0,30.626785278320312
1622,605,0,30.773365020751953
1108,84,0,31.192947387695312
1461,432,0,31.224990844726562
2300,1299,0,31.272991180419922
2327,1320,0,31.496030807495117
1855,863,0,31.59113883972168
1384,369,0,31.62277603149414
1453,421,0,31.62277603149414
1794,800,0,31.685958862304688
1294,277,0,31.73326301574707
1477,451,0,31.811946868896484
2130,1102,0,31.827661514282227
1668,682,0,31.85906410217285
1563,556,0,32.31098937988281
1772,795,0,32.35737991333008
1527,503,0,32.38827133178711
1229,223,0,32.588340759277344
1361,330,0,32.69556427001953
2253,1244,0,32.893768310546875
1228,222,0,32.908966064453125
1501,470,0,32.924156188964844
2352,1360,0,32.96968460083008
1831,850,0,33.060550689697266
1626,621,0,33.1662483215332
1283,249,0,33.2866325378418
1607,592,0,33.2866325378418
1359,327,0,33.3316650390625
1991,965,0,33.39161682128906
2212,1205,0,33.61547088623047
1526,502,0,33.763885498046875
1497,475,0,34.161380767822266
1956,933,0,34.161380767822266
2430,1439,0,34.48188018798828
2368,1362,0,34.56877136230469
1238,227,0,34.77067565917969
1262,235,0,34.871192932128906
2247,1239,0,34.871192932128906
1683,685,0,34.885528564453125
1298,299,0,34.89985656738281
1970,945,0,34.914180755615234
1640,623,0,35.028560638427734
1896,876,0,35.04283142089844
